0.0839,0.4474,0.4438,0.0522,0.1039,0.0192,0.0429,0.0232,0.0014,0.0141,0.0000,0.0000,0.0000
0.3629,0.3408,0.2061,0.0806,0.0042,0.0155,0.0298,0.0005,0.0013,0.0134,0.0001,0.0001,0.0054
0.2167,0.4058,0.0273,0.2519,0.0038,0.0111,0.0417,0.0004,0.0014,0.0199,0.0000,0.0000,0.0000
0.0262,0.0574,0.0662,0.0318,0.0024,0.0097,0.0162,0.0002,0.0009,0.0056,0.0000,0.0001,0.0050
0.0126,0.0333,0.0562,0.0663,0.1668,0.4327,0.2383,0.0058,0.0264,0.0491,0.0000,0.0021,0.0232
0.0378,0.0152,0.0216,0.0503,0.3510,0.3297,0.3716,0.0090,0.0262,0.0446,0.0013,0.0026,0.0175
0.0379,0.0172,0.0227,0.0458,0.1462,0.4190,0.0264,0.0100,0.0303,0.0441,0.0017,0.0021,0.0217
0.0832,0.0402,0.0900,0.0589,0.0826,0.0658,0.0714,0.0910,0.4485,0.3459,0.0093,0.0167,0.0477
0.0176,0.0045,0.0102,0.0186,0.0362,0.0288,0.0216,0.3638,0.3417,0.2959,0.0047,0.0122,0.0243
0.0164,0.0040,0.0098,0.0184,0.0394,0.0285,0.0240,0.1843,0.4205,0.0274,0.0061,0.0140,0.0299
0.0000,0.0018,0.0031,0.0075,0.0291,0.0145,0.0094,0.0374,0.0184,0.0157,0.0199,0.4448,0.3430
0.0028,0.0001,0.0002,0.0020,0.0052,0.0022,0.0005,0.0171,0.0000,0.0032,0.3608,0.3389,0.2935
0.0022,0.0000,0.0002,0.0011,0.0047,0.0019,0.0003,0.0161,0.0000,0.0021,0.1828,0.4170,0.0272
